what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250476294531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250476295718
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1250476296671
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250476305968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476309390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476320562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476323140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476324750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476328234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476329796
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250476343500
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250476349890
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250476350406
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250476362531
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250476367453
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250476368265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476370953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476394515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476394562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476394859
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250476398437
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250476422015
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1250476433140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476450750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476475125
