what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474157343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474187515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474187515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474528328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474528671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474529281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474649453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474650062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474651000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474682343
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250474683609
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250474688218
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250474703890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250474705546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475224343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475225187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475226828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475227156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475230671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475232578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475233390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475233406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475365406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475366265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475368828
