what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475368828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475420625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475421390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475426656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475467250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475467765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250475468468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476101640
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250476102500
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250476109265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476110375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476110421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476110437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476234312
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250476235906
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250476237921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476239250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476239984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476239984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476276250
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250476277421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476281234
opened,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250476292281
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250476292375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250476292421
