what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483793484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483795906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483796609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483797250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490174656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490175250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490176250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490180328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490302406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490302828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490304062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490304515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490305406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490305468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490516796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490518000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250490519531
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494852968
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250494856390
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250494858031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494861703
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250494864781
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250494864859
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250494864875
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250494864906
