what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250499423062
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250499423562
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499427375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250499460062
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1250499462562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499463390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499463578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499463718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499466703
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499466937
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499467062
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250499472906
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499474281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499492015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499492046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499492078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499509734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250499529703
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1250499532515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499533093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499533250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499533375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499534687
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499534921
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499535046
