what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250479837468
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250479837828
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250479839921
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250479840109
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250479840250
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250479850562
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250479851328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479854937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479988468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479989843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479991359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479993140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479993156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479993234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479994234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250479994703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250480090031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250480091109
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250480092765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250480095390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250480099609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250480100656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250480100656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250480102015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483063875
