what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250499538359
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499538562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250499563593
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250499597046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499600656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499615750
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499615984
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499616171
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250499644765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499654656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499664890
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499668921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250499683687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499685453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499695218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250499754984
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1250499764718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499765562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499765781
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499765906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250499767734
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499767921
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499768015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250499798125
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250499799437
