what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1250483719484
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1250483719781
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1250483720156
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1250483723359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1250483724156
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1250483724953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1250483725515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250483728406
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1250483732234
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1250483732765
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250483739468
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250483744078
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250483746687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250483751921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250483753140
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250483756250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483757906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483758781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483759187
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483759562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483759718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483760781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483791484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483792890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250483793031
