what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250501897609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502026875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502029593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502037031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502048093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502065234
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502065281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502065687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502092718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502152828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502158000
opened,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250502213718
activated,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250502213812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502213875
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250502216593
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250502218687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1250502225593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502226906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502228968
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1250502229578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502235406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502236343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250502236390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502240109
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250502241156
