what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494864984
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250494865062
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494871781
closed,editor,org.eclipse.wst.xml.ui,1.1.0.v200905242047,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1250494876687
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250494876734
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250494876828
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250494876953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494877015
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1250494877046
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250494877046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494879187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494881828
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1250494881828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1250494881828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494883750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494883765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250494884531
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250496344265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250496347437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250496354812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250496360656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250496374218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250496379046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250496436109
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250496436359
