what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473577703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473598234
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250473600000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473616031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473623750
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250473623953
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250473624078
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250473633109
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250473634437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473636593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473648250
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250473648406
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250473648531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473650562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473698203
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1250473700296
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250473718031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1250473719625
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250473722187
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250473723140
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250473724328
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1250473724609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473726812
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1250473727343
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1250473728375
